station_id,date,time_utc,lat,lng,rainfall,temp,temp_max,temp_min,state,url_hash
AGALPUR,24-Aug-2014,23:00:00,21,83.5,0,,,,20,c4d65437d637a755bf78edb01f384757
AKHUPADA,24-Aug-2014,23:00:00,20.9,86.3,11,,,,20,c4d65437d637a755bf78edb01f384757
ALIPINGAL,24-Aug-2014,23:00:00,20.2,86.1,0,27.3,,,20,c4d65437d637a755bf78edb01f384757
ASTARANGA,24-Aug-2014,23:00:00,20,86.3,0,,,,20,c4d65437d637a755bf78edb01f384757
ATHAGARH,24-Aug-2014,23:00:00,20.5,85.6,0,26,,,20,c4d65437d637a755bf78edb01f384757
BALIGUDA,24-Aug-2014,23:00:00,20.2,83.9,14,22.9,,,20,c4d65437d637a755bf78edb01f384757
BANARPAL,24-Aug-2014,23:00:00,20.8,85.2,,0,,,20,c4d65437d637a755bf78edb01f384757
BARGOAN,24-Aug-2014,23:00:00,22.2,84.3,0,,,,20,c4d65437d637a755bf78edb01f384757
BHUBANESHWAR,24-Aug-2014,23:00:00,20.2,85.8,0,26.7,,,20,c4d65437d637a755bf78edb01f384757
BELGAON,24-Aug-2014,23:00:00,20.3,83.3,0,,,,20,c4d65437d637a755bf78edb01f384757
BEGUNIA,24-Aug-2014,23:00:00,20.2,85.4,2,,,,20,c4d65437d637a755bf78edb01f384757
BIRMAHARAJPUR,24-Aug-2014,23:00:00,20.8,84,0,,,,20,c4d65437d637a755bf78edb01f384757
BHANJANAGAR,24-Aug-2014,23:00:00,19.9,84.6,1,0,,,20,c4d65437d637a755bf78edb01f384757
BARKOT,24-Aug-2014,23:00:00,21.5,85,0,26.8,,,20,c4d65437d637a755bf78edb01f384757
BURLA,24-Aug-2014,23:00:00,21.5,83.8,0,24.9,,,20,c4d65437d637a755bf78edb01f384757
BARMUL,24-Aug-2014,23:00:00,20.5,84.9,0,,,,20,c4d65437d637a755bf78edb01f384757
BHATLI,24-Aug-2014,23:00:00,21.5,83.5,0,,,,20,c4d65437d637a755bf78edb01f384757
BETANATI,24-Aug-2014,23:00:00,21.7,86.8,0,,,,20,c4d65437d637a755bf78edb01f384757
CHANDIKHOL,24-Aug-2014,23:00:00,20.7,86.1,0,27.7,,,20,c4d65437d637a755bf78edb01f384757
CHANDANPUR,24-Aug-2014,23:00:00,22.2,86.6,0,,,,20,c4d65437d637a755bf78edb01f384757
