station_id,date,time_utc,lat,lng,rainfall,temp,temp_max,temp_min,state,url_hash
MATTANUR,24-Aug-2014,23:00:00,11.9,75.6,0,23.6,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,23:00:00,9.5,76.3,0,26.3,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,23:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,23:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,23:00:00,9.9,76.6,0,22.6,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,23:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,23:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,22:00:00,9.5,76.3,0,26.4,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,22:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,22:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,22:00:00,9.9,76.6,0,23,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,22:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,22:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,22:00:00,11.9,75.6,0,23.9,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,21:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,21:00:00,9.9,76.6,0,22.7,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,21:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,21:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,21:00:00,11.9,75.6,0,24.1,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,21:00:00,9.5,76.3,0,26.4,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,20:00:00,11.9,75.6,0,24.1,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,20:00:00,9.5,76.3,0,26.6,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,20:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,20:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,20:00:00,9.9,76.6,0,22.8,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,20:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,20:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,19:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,19:00:00,9.9,76.6,0,23.2,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,19:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,19:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,19:00:00,11.9,75.6,0,24.5,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,19:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,18:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,18:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,18:00:00,9.9,76.6,0,23.2,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,18:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,18:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,18:00:00,11.9,75.6,0,24.4,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,18:00:00,9.5,76.3,0,27,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,17:00:00,9.5,76.3,0,27.2,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,17:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,17:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,17:00:00,9.9,76.6,0,23.3,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,17:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,17:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,17:00:00,11.9,75.6,0,24.8,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,16:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,16:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,16:00:00,9.9,76.6,0,23.7,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,16:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,16:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,16:00:00,11.9,75.6,0,24.8,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,16:00:00,9.5,76.3,0,27.2,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,15:00:00,9.5,76.3,0,27.4,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,15:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,15:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,15:00:00,9.9,76.6,0,24.2,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,15:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,15:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,15:00:00,11.9,75.6,0,24.8,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,14:00:00,9.5,76.3,0,27.5,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,14:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,14:00:00,9.9,76.6,0,25,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,14:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,14:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,14:00:00,11.9,75.6,0,26,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,14:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,13:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,13:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,13:00:00,9.9,76.6,0,27.4,,,13,f88b7910d153c5f765650d87970e7aca
VYANTHALA,24-Aug-2014,13:00:00,10.2,76.3,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,13:00:00,11.9,75.6,0,27,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,13:00:00,9.5,76.3,0,27.6,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,13:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
ALAPPUZHA,24-Aug-2014,12:00:00,9.5,76.3,0,28.8,30.8,,13,f88b7910d153c5f765650d87970e7aca
CHERUTHAZHAM,24-Aug-2014,12:00:00,12,75.2,0,,,,13,f88b7910d153c5f765650d87970e7aca
MEENKARA,24-Aug-2014,12:00:00,11.6,76.8,0,,,,13,f88b7910d153c5f765650d87970e7aca
THODUPUZHA,24-Aug-2014,12:00:00,9.9,76.6,0,29.5,32.9,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,12:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,12:00:00,11.9,75.6,0,28.1,30.5,,13,f88b7910d153c5f765650d87970e7aca
MATTANUR,24-Aug-2014,11:00:00,11.9,75.6,0,28.6,,,13,f88b7910d153c5f765650d87970e7aca
ERIMAYUR,24-Aug-2014,11:00:00,10.6,76.4,0,,,,13,f88b7910d153c5f765650d87970e7aca
